reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude,prior_temp,actual_temp,following_temp
UP,0418LK006,2018-04-07,6:55 PM,Derailment,0,NORTH LITTLE ROCK,AR,65,4,Dark,Clear,Yard,Yard/switching,7,201580,0,614837,E40C,34.775982,-92.219277,53,38.5,40.5
BNSF,SW0922102,2022-09-04,4:51 PM,Derailment,0,YUCCA,AZ,72,2,Day,Rain,Main,Freight Train,0,3276546,0,3276546,M105,34.851448,-114.159069,94.9,93.4,94.5
NS,141701,2021-05-29,10:14 PM,Derailment,0,IRONDALE,AL,68,4,Dark,Clear,Yard,Yard/switching,10,74335,18022,92357,E4TC,33.548905,-86.678008,76,64.9,62.8
UP,0617LK015,2017-06-08,9:00 AM,Other (describe in narrative),0,NORTH LITTLE ROCK,AR,75,2,Day,Clear,Yard,Single Car,0,12377,0,12377,E35C,34.774061,-92.216199,73.5,71,70.9
BNSF,CH0819113,2019-08-19,5:55 PM,Derailment,0,ELWOOD,IL,85,3,Dusk,Clear,Yard,Freight Train,8,11000,18900,29900,E64C,41.378335,-88.159319,74.7,77.6,72.2
UP,0218KC003,2018-02-05,11:30 AM,Derailment,0,FORT MADISON,IA,15,2,Day,Cloudy,Main,Freight Train,18,531095,0,787595,E71L,40.591674,-91.420899,19.6,10.1,7.5
NS,129378,2018-05-06,10:30 PM,Raking collision,0,IRONDALE,AL,63,4,Dark,Clear,Yard,Yard/switching,6,320828,0,348022,H399,33.548905,-86.67801,69.8,69.4,71.4
UP,0922HL015,2022-09-16,7:15 AM,Hwy-rail crossing,0,KANSAS CITY,MO,60,2,Day,Clear,Main,Freight Train,40,3984,9037,13021,M302,39.029109,-94.528499,75.6,74.9,80.6
NS,129997,2018-06-26,3:20 PM,Hwy-rail crossing,0,BIRMINGHAM,AL,95,2,Day,Clear,Main,,0,0,77415,79230,M308,33.468741,-86.883005,79.1,82.8,79.7
NS,144200,2022-01-30,8:00 PM,Derailment,0,SADIEVILLE,KY,25,4,Dark,Clear,Yard,Freight Train,10,0,17425,17425,H303,38.303669,-84.537222,15.3,30.7,31.1
UP,0519GL015,2019-05-13,7:30 AM,Other (describe in narrative),0,MELROSE PARK,IL,43,2,Day,Clear,Yard,Yard/switching,5,9498,1320,10818,M204,41.894444,-87.889064,46.3,51.3,56.8
MBTA,5721,2018-11-16,5:51 AM,Other impacts,0,ACTON,MA,31,1,Dawn,Sleet,Main,Passenger Train - Pushing,59,21363,0,21363,M101,42.46583,-71.46862,25.6,34.6,40.3
UP,0316RS007,2016-03-08,8:20 PM,Side collision,0,OAKLAND,CA,50,4,Dark,Cloudy,Yard,Yard/switching,10,9198,1056,12393,H307,37.809757,-122.306974,53.2,52,58.2
UP,1221MA032,2021-12-24,9:46 AM,Other (describe in narrative),0,NORTH LITTLE ROCK,AR,43,2,Day,Fog,Yard,Single Car,0,28445,0,28445,M411,34.774527,-92.225282,49.5,64.7,68.6
BNSF,CA0516201,2016-05-13,12:32 PM,Hwy-rail crossing,0,MADERA,CA,85,2,Day,Clear,Main,,0,0,300,84008,M302,36.887627,-119.94226,75.8,72.9,67.4
UP,0716LK014,2016-07-18,9:12 AM,Hwy-rail crossing,0,WILMOT,AR,95,2,Day,Clear,Main,Freight Train,50,9830,61165,70995,M303,33.059868,-91.573379,84,84.2,84.3
UP,0120MA046,2020-01-11,12:10 AM,Obstruction,0,KNOBEL,AR,66,4,Dark,Rain,Main,,0,0,99,23557,M404,36.356935,-90.589167,60.7,46.3,34.6
INRD,644204,2015-07-15,12:50 PM,Derailment,0,NEWTON,IL,80,2,Day,Clear,Industry,Freight Train,18,700000,150000,850000,T221,38.98856,-88.189059,81.9,72,75.9
CSX,000171795,2017-09-18,9:10 PM,Derailment,0,NEW ORLEANS,LA,84,4,Dark,Cloudy,Yard,Freight Train,0,1170,0,534970,M405,30.005989,-90.019451,83.3,84.7,83.8
ATK,139023,2015-08-31,8:50 PM,Obstruction,0,PITTSBURG,CA,73,4,Dark,Clear,Main,Passenger Train - Pulling,75,12974,0,12974,M402,38.020812,-121.856575,72.3,74.4,71.4
BNSF,CA0419201,2019-04-08,4:47 PM,Hwy-rail crossing,0,CORONA,CA,82,2,Day,Clear,Yard,Freight Train,10,39528,0,39528,M302,33.854817,-117.521355,65.3,69.7,65.1
CSX,000194501,2020-12-15,1:25 PM,Other impacts,0,INDIANAPOLIS,IN,26,2,Day,Snow,Yard,Cut of cars,10,624,0,16224,S015,39.759791,-86.327526,31.4,28.5,29.5
UP,0416LK006,2016-04-15,2:00 PM,Obstruction,0,NORTH LITTLE ROCK,AR,75,2,Day,Clear,Yard,Cut of cars,0,15344,0,15344,M105,34.766295,-92.242543,59.1,62.7,63.4
UP,0920HL011,2020-09-15,7:49 AM,Derailment,0,KANSAS CITY,KS,58,1,Dawn,Clear,Main,Freight Train,26,151515,0,1094515,H220,39.081624,-94.604218,68,69.2,71
BNSF,CA1015205,2015-10-28,10:15 PM,Hwy-rail crossing,0,BORON,CA,62,4,Dark,Clear,Main,Freight Train,63,19244,0,19244,M302,34.995321,-117.587415,60.1,66.3,63
DQE,IO200114,2020-09-14,10:00 AM,Head on collision,0,NASHVILLE,AR,85,2,Day,Clear,Yard,Yard/switching,0,950000,0,951500,H607,34.063123,-93.853765,78,76.1,77.1
BNSF,SW0616103,2016-06-15,4:20 PM,Derailment,0,KINGMAN,AZ,95,2,Day,Clear,Yard,Freight Train,4,26777,7500,34277,H702,35.261438,-113.961907,80.1,80.2,81
UP,0416RS027,2016-04-21,6:15 PM,Hwy-rail crossing,0,LATHROP,CA,74,2,Day,Clear,Main,Freight Train,47,3809,10935,14744,M302,37.855588,-121.274731,66.6,64.9,58.9
UP,1017LK032,2017-10-20,12:33 PM,Fire/violent rupture,0,GOULD,AR,73,2,Day,Cloudy,Main,Freight Train,40,44299,33,44332,E99L,34.038817,-91.618899,61.3,62.7,72.2
UP,1023MA049,2023-10-31,8:56 PM,Hwy-rail crossing,0,ALEXANDER,AR,42,4,Dark,Clear,Main,Freight Train,43,11059,109300,120359,M302,34.612458,-92.46814,46.1,44.7,40.4
BNSF,SW1019109,2019-10-14,5:57 AM,Derailment,0,FLAGSTAFF,AZ,31,1,Dawn,Clear,Main,Freight Train,24,706419,731000,1437419,E42C,35.194725,-111.314151,46,46,47.6
BNSF,TC0119116,2019-01-22,3:00 AM,Side collision,0,MINNEAPOLIS,MN,8,4,Dark,Snow,Yard,Yard/switching,4,31583,0,102602,H607,45.030741,-93.270023,8.5,16,17.4
UP,0915LK031,2015-09-21,2:20 PM,Hwy-rail crossing,0,WALDENBURG,AR,85,2,Day,Clear,Main,Freight Train,41,9494,2427,11921,M304,35.565527,-90.930508,66.1,67.9,68.4
UP,0321GL014,2021-03-13,7:50 PM,Derailment,0,SHAKOPEE,MN,51,3,Dusk,Cloudy,Yard,Freight Train,3,45911,67449,113360,H607,44.79445,-93.445055,34.1,43.2,41.7
UP,1021MA033,2021-10-15,5:37 AM,Other (describe in narrative),0,NORTH LITTLE ROCK,AR,69,1,Dawn,Cloudy,Yard,Yard/switching,10,25621,0,25621,M411,34.775719,-92.222421,74.4,69.6,58.5
NS,132517,2019-01-20,4:40 PM,Derailment,0,IRONDALE,AL,34,3,Dusk,Clear,Yard,Light loco(s),4,13136,131,13267,H303,33.548905,-86.67801,55.5,32.7,32.9
ATK,143810,2016-08-15,1:02 PM,Hwy-rail crossing,0,STOCKTON,CA,100,2,Day,Clear,Main,Passenger Train - Pulling,70,41686,0,69286,M302,37.934512,-121.430778,81.8,76,76.1
NS,138411,2020-07-03,4:30 PM,Derailment,0,BYNUM,AL,91,3,Dusk,Cloudy,Main,Freight Train,43,1679117,317067,1996184,E34C,33.605783,-86.002837,79.1,79,79.8
SCAX,081716,2016-08-17,12:56 PM,Hwy-rail crossing,0,CORONA,CA,95,2,Day,Clear,Main,Commuter Train - Pushing,60,27953,0,27953,M308,33.878087,-117.542641,78.5,76.9,76.9
NS,144602,2022-03-05,9:10 AM,Other impacts,0,DECATUR,IL,53,2,Day,Clear,Yard,Cut of cars,6,5635,79,20124,H312,39.853228,-88.914282,38.9,59.5,46.6
UP,0124MA037,2024-01-30,4:17 PM,Other impacts,0,PINE BLUFF,AR,74,2,Day,Cloudy,Yard,Single Car,2,0,0,33754,S016,34.244207,-91.94644,46.3,56.9,47.5
UP,0522GC042,2022-05-26,6:00 PM,Other impacts,0,MARINGOUIN,LA,76,3,Dusk,Cloudy,Yard,Yard/switching,10,65,0,27532,M411,30.527629,-91.555629,73.5,76.8,74.9
UP,0818ES008,2018-08-06,11:30 AM,Obstruction,0,ARKADELPHIA,AR,100,2,Day,Clear,Main,Spec. MoW Equip.,15,0,0,40000,H997,34.060165,-93.089249,81.5,81.9,82.7
UP,0419RM034,2019-04-24,10:04 AM,Hwy-rail crossing,0,POCATELLO,ID,56,2,Day,Clear,Main,Light loco(s),35,29264,2215,31479,M304,42.863846,-112.450124,54,59,53.8
NS,153159,2023-05-24,7:09 AM,Other (describe in narrative),0,DECATUR,IL,75,1,Dawn,Clear,Yard,Light loco(s),5,13200,1470,14670,H702,39.862136,-88.884787,70.7,72.6,64.1
UP,0319MA016,2019-03-12,12:10 AM,Other impacts,0,PINE BLUFF,AR,54,4,Dark,Cloudy,Yard,Yard/switching,0,10662,0,165584,H306,34.244061,-91.946275,53.1,56.2,60.1
UP,0315SL003,2015-03-02,2:23 AM,Fire/violent rupture,0,ROYAL,IL,20,4,Dark,Clear,Main,Freight Train,47,199889,0,199889,E72L,40.25939,-87.935922,22.7,20.3,33
IC,1702199,2024-08-30,6:14 PM,Side collision,0,BATON ROUGE,LA,86,2,Day,Cloudy,Yard,Yard/switching,3,21329,0,46329,H318,30.465383,-91.18922,79.7,80.8,79.5
BNSF,TC0424102,2024-04-03,6:38 AM,Other (describe in narrative),0,ST  PAUL,MN,50,1,Dawn,Clear,Main,,0,0,0,31225,E21C,44.965453,-93.087589,38.6,42,42.6
CSX,000186262,2019-10-29,5:00 AM,Other impacts,0,MONTGOMERY,AL,70,4,Dark,Clear,Yard,Cut of cars,5,3832,48,13041,H307,32.375967,-86.32647,61,67.2,73
CP,1000790367,2018-07-04,11:54 AM,Hwy-rail crossing,0,LA CRESCENT,MN,85,2,Day,Clear,Main,,0,0,0,12172,M302,43.84574,-91.297148,79.6,79.4,77.6
UP,0918LK044,2018-09-17,2:05 AM,Other (describe in narrative),0,AUSTIN,AR,80,4,Dark,Cloudy,Main,Freight Train,4,14947,99,15046,E21C,34.995289,-91.986265,80.3,80.8,81.4
KRR,KRR512217D,2017-12-11,8:15 AM,Derailment,0,FULTON,AR,43,2,Day,Clear,Main,Freight Train,10,230000,50000,280000,T220,33.642027,-93.885968,45.1,54.2,47.6
BNSF,CA1219109,2019-12-18,3:25 AM,Other impacts,0,BARSTOW,CA,30,4,Dark,Clear,Yard,Yard/switching,4,102963,0,102963,H316,34.896865,-117.049356,39.3,39,40.4
ALS,20150202,2015-02-02,11:00 PM,Raking collision,0,EAST ST LOUIS,IL,30,4,Dark,Clear,Yard,Cut of cars,4,18300,58,18358,M408,38.596145,-90.147392,37.2,23,33.4
UP,1117TC011,2017-11-14,12:45 AM,Derailment,0,MANKATO,MN,45,4,Dark,Cloudy,Yard,Yard/switching,5,13203,4798,24685,H702,44.211262,-93.985217,34,42.8,32.7
UP,0822MA014,2022-08-02,12:00 AM,Other impacts,0,NORTH LITTLE ROCK,AR,74,4,Dark,Cloudy,Yard,Yard/switching,4,28593,0,28593,M411,34.773192,-92.227274,83,83.8,84.5
ATK,152267,2018-03-09,8:45 AM,Hwy-rail crossing,0,MERCED,CA,52,2,Day,Cloudy,Main,Passenger Train - Pushing,58,10480,0,10980,M308,37.31174,-120.488373,59.5,60,56.1
CSX,000178672,2018-09-10,12:38 AM,Other impacts,0,MONTGOMERY,AL,76,4,Dark,Cloudy,Yard,Single Car,5,100,0,11871,H318,32.375967,-86.32647,81,78,78.9
ATK,151039,2017-12-19,7:10 PM,Hwy-rail crossing,0,LAWTON,MI,39,4,Dark,Clear,Main,Passenger Train - Pulling,110,25123,0,25123,M308,42.175252,-85.840106,39.6,40.9,31.1
SCRT,02022018,2018-02-02,12:53 PM,Hwy-rail crossing,0,RANCHO CORDOVA,CA,73,2,Day,Clear,Main,EMU,30,23885,0,23885,M303,38.575779,-121.329377,54.6,54.6,54.4
UP,0515PR003,2015-05-01,10:30 AM,Other impacts,0,NORTHLAKE,IL,65,2,Day,Clear,Yard,Single Car,0,59443,0,68732,H601,41.895953,-87.907423,45.3,52.8,64.8
CP,1000298233,2015-11-06,10:45 PM,Other impacts,0,ST PAUL,MN,35,4,Dark,Clear,Yard,Freight Train,8,11084,250,17534,H212,44.926569,-93.022442,56.4,43.2,41
BNSF,HL0119110,2019-01-11,4:00 PM,Derailment,0,SPRINGFIELD,MO,35,2,Day,Rain,Yard,Light loco(s),3,15314,900,16214,H307,37.229487,-93.308301,33.9,34.8,34.6
NS,135212,2019-08-23,11:30 AM,Other impacts,0,OAKLEY,IL,82,2,Day,Clear,Yard,Cut of cars,0,64238,33528,142278,H306,39.862598,-88.881305,73.4,67.3,63.7
BNSF,TC0820101,2020-08-08,1:00 AM,Derailment,0,HINTON,IA,60,4,Dark,Clear,Industry,Freight Train,4,25000,0,25000,M501,42.628591,-96.290848,75.8,77.7,77.6
BNSF,CA1214116,2014-12-31,6:10 AM,Other impacts,0,BARSTOW,CA,30,1,Dawn,Clear,Yard,Yard/switching,8,12367,0,12367,M105,34.898807,-117.057269,42.6,37.3,34.4
UP,0518UT005,2018-05-04,8:02 AM,Hwy-rail crossing,0,RUPERT,ID,55,2,Day,Clear,Main,Freight Train,0,1500,0,61914,M308,42.760048,-113.51141,52.8,58.1,62.4
UP,0822GC004,2022-08-05,4:40 PM,Hwy-rail crossing,0,SHREVEPORT,LA,94,2,Day,Clear,Main,Freight Train,30,17714,0,17714,M302,32.365319,-93.646579,85.8,85.8,85.1
BNSF,HL0521112,2021-05-27,8:35 AM,Derailment,0,BIRMINGHAM,AL,75,1,Dawn,Clear,Yard,Yard/switching,5,1810,10600,12410,H307,33.527288,-86.848753,76.5,76.1,75.9
UP,0923MA027,2023-09-15,6:28 PM,Hwy-rail crossing,0,BALD KNOB,AR,79,3,Dusk,Clear,Main,Freight Train,30,13521,0,13521,M302,35.299717,-91.520641,70.4,69.5,71.7
DRIR,03282002,2020-03-28,9:15 AM,Derailment,0,DENVER,CO,35,2,Day,Clear,Yard,,0,0,30000,62212,H503,39.782076,-104.97395,35.5,36.7,40.1
UP,1217LK017,2017-12-13,6:41 AM,Raking collision,0,PINE BLUFF,AR,40,1,Dawn,Clear,Yard,Yard/switching,0,4779,0,12490,H702,34.255849,-91.934206,45.3,44.1,43.1
ITSL,ITSL212,2021-02-04,11:30 PM,Derailment,0,EDGERTON,KS,21,4,Dark,Clear,Yard,Yard/switching,14,187000,0,187000,H607,38.788947,-94.958525,42.4,35.5,30.8
UP,0516LK016,2016-05-10,12:20 PM,Derailment,0,PERLA,AR,85,2,Day,Cloudy,Main,,0,0,44789,66789,S011,34.383966,-92.725584,68.6,75.2,76.5
AZER,AZE227422D,2022-10-21,3:10 PM,Derailment,0,SOLOMON,AZ,84,2,Day,Clear,Main,Freight Train,25,2848,48897,51745,M405,32.434333,-109.526444,63.8,66.2,70.9
UP,0118KC038,2018-01-29,5:42 PM,Derailment,0,KANSAS CITY,MO,28,2,Day,Clear,Yard,Yard/switching,6,100,14010,14210,S016,39.121935,-94.504038,33.9,23.7,38.1
NS,138410,2020-07-03,1:50 PM,Raking collision,0,ELKHART,IN,90,2,Day,Clear,Yard,Yard/switching,4,3336,0,144267,H706,41.67736,-85.978495,78.1,78.7,78.5
UP,0816LA017,2016-08-25,1:10 PM,Derailment,0,MIRA LOMA,CA,81,2,Day,Clear,Yard,Freight Train,3,91576,81148,172724,H503,34.016116,-117.52332,77.5,74,69.6
NOPB,D20170319T,2017-03-19,4:15 AM,Side collision,0,NEW ORLEANS,LA,65,4,Dark,Cloudy,Siding,Cut of cars,0,77000,0,77000,H306,29.915469,-90.117014,70.2,71.5,71.7
BNSF,SW0617111,2017-06-29,9:10 AM,Derailment,0,PHOENIX,AZ,94,2,Day,Clear,Yard,Freight Train,6,52338,8103,60441,H607,33.462863,-112.101007,97.1,95.8,96
PCMZ,20150223A,2015-02-23,4:44 PM,Hwy-rail crossing,0,MENLO PARK,CA,60,2,Day,Clear,Main,Commuter Train - Pulling,75,85000,65000,150000,M302,37.453746,-122.180709,57.8,57,54
UP,0317RS025,2017-03-11,8:30 AM,Obstruction,0,FLORISTON,CA,55,2,Day,Clear,Main,Freight Train,28,11185,0,11185,M404,39.376354,-120.023868,44.1,43.5,44.6
UP,0416KC008,2016-04-17,4:26 PM,Fire/violent rupture,0,PRESTON,KS,70,2,Day,Clear,Main,Freight Train,50,17712,33,17745,E74L,37.752782,-98.574346,59.3,53.7,48.9
BNSF,SW0116109,2016-01-25,10:20 PM,Fire/violent rupture,0,KINGMAN,AZ,60,4,Dark,Clear,Main,Freight Train,25,110657,0,110657,M406,35.388307,-113.845311,45.1,42,40.7
UP,0917LK017,2017-09-13,2:43 AM,Other (describe in narrative),0,NORTH LITTLE ROCK,AR,70,4,Dark,Clear,Yard,Single Car,0,26393,0,26393,M507,34.770365,-92.23289,63.8,70.1,73.2
UP,0520MA040,2020-05-26,10:18 AM,Fire/violent rupture,0,CURTIS,AR,68,2,Day,Cloudy,Main,Freight Train,40,27551,0,27551,E72L,33.94321,-93.130291,75,71.7,70.8
TSWS,92020174,2017-07-01,11:30 AM,Derailment,0,MARION,AR,83,2,Day,Clear,Yard,Yard/switching,3,70000,27578,97578,H513,35.203403,-90.279329,78.4,80.5,78.9
WC,1000199,2019-05-30,1:50 PM,Hwy-rail crossing,0,ESCANABA,MI,65,2,Day,Clear,Main,Freight Train,17,110800,42364,153164,M302,45.775956,-87.108521,57.8,59.1,52.7
ATK,156753,2018-12-15,5:59 PM,Hwy-rail crossing,0,BIRMINGHAM,AL,48,4,Dark,Cloudy,Main,Passenger Train - Pulling,76,15832,0,15832,M308,33.483736,-86.860532,55.5,48.9,50.1
BNSF,HL0318107,2018-03-11,11:45 AM,Derailment,0,ARMOREL,AR,40,2,Day,Rain,Yard,Freight Train,10,1600,94451,96051,E69C,35.920833,-89.82833,56.5,46.7,41.1
BNSF,SW0819111,2019-08-24,6:33 AM,Derailment,0,WINSLOW,AZ,78,1,Dawn,Clear,Yard,Freight Train,5,57654,12500,70154,H607,35.02231,-110.700222,81.9,81.5,82.8
BNSF,TC0818111,2018-08-29,4:09 AM,Derailment,0,DILWORTH,MN,53,1,Dawn,Clear,Yard,Yard/switching,3,11048,0,11048,H018,46.874217,-96.681122,55.2,58.8,67
UP,0222LA035,2022-02-21,11:35 AM,Derailment,1,COOLIDGE,AZ,61,2,Day,Clear,Main,Freight Train,4,648178,237682,885860,H519,32.885643,-111.510657,59.2,56.3,55.9
UP,0416KC001,2016-04-04,3:39 AM,Derailment,0,KANSAS CITY,MO,50,4,Dark,Clear,Yard,Yard/switching,2,40863,3690,71008,H306,39.124893,-94.517969,64.7,60.9,60.3
UP,0416WH001,2016-04-05,3:20 AM,Hwy-rail crossing,0,CONWAY,AR,50,4,Dark,Clear,Main,Freight Train,40,42354,364,42718,M304,35.011519,-92.41453,63.8,60,63.5
CSX,000186262,2019-10-29,5:00 AM,Other impacts,0,MONTGOMERY,AL,70,4,Dark,Clear,Yard,Yard/switching,5,9161,0,13041,H307,32.375967,-86.32647,61,67.2,73
BNSF,SW0116106,2016-01-24,5:00 PM,Derailment,0,WINSLOW,AZ,55,2,Day,Clear,Yard,Freight Train,5,18373,250,18623,H307,35.028721,-110.715035,39.7,37.8,33.4
UP,0915LK009,2015-09-06,2:00 AM,Derailment,0,NORTH LITTLE ROCK,AR,77,4,Dark,Clear,Yard,Yard/switching,5,11368,20161,31529,M507,34.764185,-92.258873,85,85.5,85.2
UP,0824MA041,2024-08-29,9:40 AM,Hwy-rail crossing,0,WYNNE,AR,83,2,Day,Cloudy,Main,Freight Train,45,20000,132,20132,M304,35.260343,-90.675361,83.3,83.1,79
IC,862205,2015-06-07,10:55 PM,Obstruction,0,TUSCOLA,IL,68,4,Dark,Rain,Main,,0,0,0,12753,M404,39.808992,-88.289474,67.8,75.4,72
UP,0516RS013,2016-05-19,2:46 AM,Obstruction,0,ANDERSON,CA,73,4,Dark,Clear,Main,,0,0,0,10885,M402,40.450397,-122.300804,81.3,73.4,56.3
BNSF,SW0617103,2017-06-03,2:54 PM,Fire/violent rupture,0,TOPOCK,AZ,108,2,Day,Clear,Main,Freight Train,40,15000,0,15000,E04C,34.736329,-114.461306,90.4,95.5,98.4
KCS,18061602,2018-06-16,10:00 PM,Derailment,0,WEST MONROE,LA,79,4,Dark,Clear,Industry,Yard/switching,5,0,86618,86618,M501,32.482812,-92.145642,82.7,82.7,81.5
BNSF,TC0216112,2016-02-25,7:15 AM,Other impacts,0,FRIDLEY,MN,38,1,Dawn,Cloudy,Yard,Light loco(s),0,4500,0,24589,H306,45.042334,-93.272688,35,29.4,32.9
ATK,138823,2015-08-15,6:51 PM,Hwy-rail crossing,0,SOLEDAD,CA,75,2,Day,Clear,Main,Passenger Train - Pulling,25,32144,0,32144,M302,36.446984,-121.361559,68,72.9,71
UP,0419ST064,2019-04-29,12:47 AM,Derailment,0,BLOOMINGTON,CA,61,4,Dark,Clear,Yard,Freight Train,0,36873,0,80414,H702,34.067588,-117.363647,64.7,60,60.2
LSI,69187,2019-03-09,9:00 AM,Derailment,0,PALMER,MI,25,2,Day,Cloudy,Industry,Light loco(s),12,17500,0,17500,M101,46.255021,-87.374228,14.5,22.5,28.3
UP,0115SL013,2015-01-30,10:48 AM,Derailment,0,SALEM,IL,34,2,Day,Clear,Yard,,0,0,9440,16015,T220,38.65521,-88.913362,42.5,33.3,36
UP,0824HO029,2024-08-15,4:15 PM,Derailment,0,KEITHVILLE,LA,96,2,Day,Cloudy,Main,Freight Train,30,97401,306243,403644,E30C,32.339213,-93.83241,89.9,89.7,90.1
BNSF,SW0322105,2022-03-24,11:30 PM,Derailment,0,WILLIAMS,AZ,26,4,Dark,Clear,Main,Freight Train,9,33414,10000,43414,H703,35.247059,-112.216277,43.3,46,51.2
NS,138034,2020-05-24,12:40 AM,Other impacts,0,ELKHART,IN,60,4,Dark,Rain,Yard,Yard/switching,5,6938,2326,37510,M407,41.67736,-85.978495,66.6,75.2,77.1
SCRT,06172016,2016-06-17,7:44 AM,Hwy-rail crossing,0,RANCHO CORDOVA,CA,70,1,Dawn,Clear,Main,EMU,50,32023,0,32023,M303,38.572144,-121.33656,63.7,67.6,70.1
GTW,833882,2014-11-28,9:45 PM,Derailment,0,FERNDALE,MI,30,4,Dark,Snow,Yard,Freight Train,4,10661,3009,13670,H704,42.450704,-83.117128,31.3,24.7,39.4
UP,1017LK003,2017-10-02,6:10 AM,Derailment,0,TEXARKANA,AR,85,1,Dawn,Clear,Siding,Freight Train,10,126088,84456,212917,E34C,33.420951,-94.030359,70.3,75.6,73.9
UP,0119GL018,2019-01-14,7:06 AM,Other (describe in narrative),0,CHICAGO,IL,24,1,Dawn,Cloudy,Yard,Freight Train,8,40000,0,70980,H607,41.820805,-87.673669,29.5,25.4,27.6
BNSF,KS1115103,2015-11-15,2:20 PM,Derailment,0,KANSAS CITY,KS,60,2,Day,Clear,Yard,Light loco(s),2,24792,7950,32742,H607,39.077412,-94.656943,57.1,55.7,55.2
UP,0615PR015,2015-06-19,1:30 AM,Side collision,0,NORTHLAKE,IL,65,4,Dark,Cloudy,Yard,Light loco(s),3,17327,66,75955,H605,41.909337,-87.915129,71,59.8,65.7
BNSF,KS0621108,2021-06-14,11:11 AM,Side collision,0,KANSAS CITY,KS,80,2,Day,Clear,Yard,Yard/switching,2,3261,0,47492,H317,39.082321,-94.679092,78.2,80.5,83.8
CSX,000182382,2019-04-15,4:24 PM,Derailment,0,RIVERDALE,IL,54,2,Day,Cloudy,Yard,Freight Train,4,17456,724,18180,H506,41.649979,-87.657311,34.9,42.3,57
UP,1116LK007,2016-11-11,7:48 PM,Raking collision,0,NORTH LITTLE ROCK,AR,55,4,Dark,Clear,Yard,Yard/switching,0,5405,0,78359,H302,34.775873,-92.221286,53,59,52.9
UP,0715PR023,2015-07-28,9:30 PM,Other impacts,0,NORTHLAKE,IL,78,4,Dark,Clear,Yard,Cut of cars,5,3575,3612,60749,H020,41.909337,-87.915129,77.9,80.9,80.4
BNSF,CA0116108,2016-01-12,7:28 AM,Derailment,0,VERNON,CA,54,2,Day,Clear,Yard,Cut of cars,0,7504,0,14365,M404,34.010381,-118.196026,29.5,29,32.2
BNSF,SW0618107,2018-06-21,9:00 AM,Derailment,0,SELIGMAN,AZ,85,2,Day,Clear,Main,Freight Train,17,265719,97000,362719,E22L,35.321871,-112.859961,70.1,74.9,75
BNSF,CH0215112,2015-02-23,12:30 AM,Derailment,0,CICERO,IL,4,4,Dark,Clear,Yard,Freight Train,5,20458,0,24343,H704,41.767426,-87.796281,19.4,6.3,18.6
ATK,147635,2017-05-24,11:00 PM,Other impacts,0,WASHINGTON,DC,62,4,Dark,Cloudy,Yard,Passenger Train - Pushing,0,34094,0,34237,H605,38.901897,-77.004706,63.8,62,63
CSX,000204823,2022-05-09,12:20 AM,Derailment,0,BLOOMINGTON,MD,44,4,Dark,Clear,Main,Freight Train,10,20791,576,21367,E79L,39.485127,-79.075794,49.8,52.9,56.9
CP,1000656068,2017-11-19,10:40 AM,Derailment,0,WINONA,MN,37,2,Day,Cloudy,Yard,Yard/switching,9,192961,5458,198419,T221,43.84769,-91.297749,35.5,29.5,43
UP,1015RS001,2015-10-03,3:40 AM,Other (describe in narrative),0,OROVILLE,CA,55,4,Dark,Clear,Main,Freight Train,25,3493,919140,922633,E53C,39.724398,-121.469447,71.1,70.9,71.8
UP,0821MA014,2021-08-05,8:00 AM,Other (describe in narrative),0,PINE BLUFF,AR,71,2,Day,Clear,Yard,Single Car,0,13392,0,13392,M411,34.253014,-91.936119,78.2,77.2,78.3
NS,131641,2018-11-12,10:25 PM,Side collision,0,IRONDALE,AL,53,4,Dark,Rain,Yard,Yard/switching,3,38970,50,39020,E09C,33.548905,-86.67801,47.1,48.3,45.5
BNSF,SW0417107,2017-04-18,11:00 AM,Obstruction,0,WILLIAMS,AZ,80,2,Day,Clear,Main,Spec. MoW Equip.,0,10000,0,14000,H402,35.275274,-112.186132,54.4,56.5,55.1
TSWS,8402019002,2019-04-24,2:10 PM,Derailment,0,LATHROP,CA,60,2,Day,Clear,Siding,Light loco(s),10,0,0,16550,H993,37.854149,-121.264326,69.8,75.3,74.3
NS,137601,2020-03-28,2:30 AM,Other (describe in narrative),0,TUSCALOOSA,AL,72,4,Dark,Clear,Yard,Freight Train,8,6240,5971,12211,H307,33.198398,-87.555879,73.8,77.1,70.4
NS,135376,2019-09-03,4:00 PM,Derailment,0,KIMBROUGH,AL,87,3,Dusk,Clear,Main,Freight Train,7,48482,0,52546,H506,32.028674,-87.556934,79.9,80.3,81.2
KO,IN191229,2019-12-29,9:30 PM,Derailment,0,SALINA,KS,35,4,Dark,Snow,Industry,Cut of cars,15,20800,0,20800,H022,38.856208,-97.657049,43.2,34,33.4
ATK,159878,2019-07-01,5:20 PM,Obstruction,0,OAKLAND,CA,60,2,Day,Clear,Yard,Light loco(s),5,30672,0,30672,H021,37.8,-122.29,61.7,62.2,61.9
