reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude,prior_temp,actual_temp,following_temp
BNSF,KS1215100,12/3/2015,9:00 AM,Derailment,0,DODGE CITY,KS,38,2,Day,Clear,Yard,Yard/switching,4,1835,115000,116835,T319,37.751228,-99.995681,36.0,35.3,41.5
BNSF,MT0723101,7/4/2023,12:30 PM,Derailment,0,HAVRE,MT,68,2,Day,Clear,Yard,Yard/switching,4,810,12253,13063,T110,48.554079,-109.661934,64.8,60.6,63.0
RCPE,RCP317623D,2/2/2023,8:00 AM,Derailment,0,CHADRON,NE,15,2,Day,Clear,Main,Freight Train,10,126183,17880,144063,T202,42.89982,-103.15919,15.9,19.5,25.3
BNSF,CH0923108,9/22/2023,6:30 PM,Derailment,0,EOLA,IL,72,3,Dusk,Clear,Yard,Freight Train,0,0,45764,156764,T113,41.774053,-88.251966,66.7,68.3,70.4
CSX,000207496,9/26/2022,8:45 PM,Derailment,0,FAIRMONT CITY,IL,68,4,Dark,Clear,Yard,Freight Train,0,0,6280,72186,T303,38.642282,-90.098859,69.0,61.8,58.4
BNSF,PR0123109,1/12/2023,1:40 PM,Derailment,0,EDISON,NE,35,2,Day,Clear,Industry,Freight Train,10,22456,18371,40827,T111,40.279622,-99.776105,33.9,31.0,26.9
NMRX,20180823,8/23/2018,6:19 AM,Derailment,0,SANTA FE,NM,68,1,Dawn,Clear,Main,Commuter Train - Pushing,6,21800,14135,35935,T111,35.683879,-105.94707,64.1,66.6,70.9
UP,0715NP015,7/26/2015,10:00 PM,Derailment,0,NORTH PLATTE,NE,72,4,Dark,Rain,Yard,Cut of cars,0,3240,0,132646,T110,41.146065,-100.816617,75.8,76.7,78.0
GRW,01,1/4/2019,10:59 PM,Derailment,0,GARY,IN,36,4,Dark,Clear,Industry,Yard/switching,5,25516,15123,40639,T111,41.622944,-87.328124,31.4,37.4,40.3
UP,1114RS016,11/18/2014,1:13 PM,Derailment,0,GILROY,CA,65,2,Day,Rain,Yard,Freight Train,5,3726,7989,11715,T314,36.988546,-121.556989,54.4,57.7,58.4
CVR,CVR000008,10/30/2021,3:00 PM,Derailment,0,MONTEZUMA,KS,45,2,Day,Clear,Main,Freight Train,10,307129,31995,339124,T308,37.56505,-100.55674,49.1,53.2,44.0
BNSF,SW0623103,6/8/2023,10:36 PM,Derailment,0,CLOVIS,NM,55,4,Dark,Rain,Yard,Yard/switching,6,5393,6707,12100,T110,34.394191,-103.209292,67.0,70.6,72.5
UP,0516DV014,5/27/2016,9:18 AM,Derailment,0,ABILENE,KS,70,2,Day,Clear,Yard,Freight Train,5,409287,0,771792,T206,38.913189,-97.229762,69.8,65.8,67.5
UP,0224NC047,2/28/2024,4:46 AM,Derailment,0,ELKO,NV,27,1,Dawn,Clear,Main,Freight Train,30,1258144,760089,2018233,T204,40.8373,-115.749766,26.3,36.2,43.0
BNSF,KS0520108,5/27/2020,11:45 AM,Derailment,0,TOPEKA,KS,70,2,Day,Clear,Yard,Light loco(s),5,60768,100,60868,T207,39.053708,-95.648325,66.0,67.4,69.6
ATK,171984,9/9/2022,6:35 AM,Other (describe in narrative),0,ISELIN,NJ,66,1,Dawn,Clear,Main,Passenger Train - Pulling,20,13272,3552,16824,T404,40.518349,-74.412737,70.8,70.6,72.4
NS,129197,4/19/2018,10:40 AM,Derailment,0,WALKERTOWN,NC,62,2,Day,Clear,Yard,Freight Train,7,2800,20377,23177,T309,36.131444,-80.233087,62.9,60.9,50.9
NJTR,202108329,7/22/2021,11:00 PM,Derailment,0,KEARNY,NJ,80,4,Dark,Clear,Yard,Yard/switching,5,13413,33382,46795,T205,40.743416,-74.104542,78.0,75.3,75.3
BNSF,MT0723106,7/21/2023,4:45 PM,Derailment,0,HAVRE,MT,100,2,Day,Clear,Main,Freight Train,55,1074227,656276,1730503,T109,48.56023,-109.523773,72.3,77.6,83.3
NNW,1907,7/24/2019,3:00 PM,Derailment,0,CHADRON,NE,75,2,Day,Clear,Main,Freight Train,10,40000,20000,60000,T319,42.85922,-103.091842,76.3,78.0,76.3
NJTR,202111484,11/13/2021,12:45 AM,Derailment,0,BAY HEAD,NJ,47,4,Dark,Clear,Yard,Commuter Train - Pushing,5,17490,2625,20115,T103,40.07585,-74.047446,60.1,48.2,40.8
MNN,MNN5172021,5/17/2021,3:27 PM,Derailment,0,STRATHCONA,MN,75,2,Day,Clear,Yard,Freight Train,10,15000,0,15000,T102,48.599173,-96.169936,64.6,69.4,68.7
UP,0819GL031,8/21/2019,12:05 PM,Derailment,0,NORTH BEND,NE,71,2,Day,Cloudy,Siding,Freight Train,5,154306,21385,175691,T110,41.461551,-96.811994,83.3,72.4,69.6
UP,0315NP035,3/26/2015,9:25 AM,Derailment,0,NORTH PLATTE,NE,29,2,Day,Cloudy,Yard,Yard/switching,9,19908,9981,29889,T111,41.142443,-100.778353,43.8,37.2,42.4
BNSF,PR1221105,12/21/2021,8:25 PM,Derailment,0,HASTINGS,NE,28,3,Dusk,Clear,Yard,Cut of cars,0,18278,0,97900,T201,40.583336,-98.405,26.4,29.4,38.1
UP,0317SA019,3/14/2017,12:19 PM,Derailment,0,SEALY,TX,62,2,Day,Clear,Siding,Freight Train,5,34384,0,79934,T110,29.782538,-96.155544,56.7,55.6,59.0
BNSF,RD0423104,4/4/2023,9:00 PM,Derailment,0,TATUM,TX,74,4,Dark,Cloudy,Industry,Light loco(s),5,20000,1500,21500,T111,32.314862,-94.512341,74.9,76.3,68.0
BNSF,GC1115110,11/30/2015,8:00 PM,Derailment,0,BROWNWOOD,TX,40,3,Dusk,Clear,Main,Freight Train,10,65711,170000,235711,T110,31.713162,-98.990199,38.2,42.0,41.4
UP,1215HO004,12/3/2015,4:00 AM,Derailment,0,BAYTOWN,TX,42,4,Dark,Clear,Industry,Yard/switching,6,2249,22019,24268,T110,29.772376,-94.896814,54.9,51.7,51.0
BNSF,RD1122113,11/9/2022,11:10 AM,Derailment,0,TEMPLE,TX,65,2,Day,Cloudy,Yard,Yard/switching,6,2067,16974,19041,T307,31.10898,-97.348578,70.4,71.1,70.5
BNSF,RD1123101,11/1/2023,9:30 AM,Derailment,0,LOCKHART,TX,64,2,Day,Clear,Main,Freight Train,28,974778,0,1315086,T202,29.89058,-97.649556,49.7,46.8,49.5
TXPF,08102015,8/10/2015,3:45 PM,Derailment,0,MCCAMEY,TX,102,2,Day,Clear,Main,Freight Train,24,60000,40000,100000,T319,31.144182,-102.192798,88.5,87.7,85.8
UP,0115FW007,1/6/2015,1:35 PM,Derailment,0,MESQUITE,TX,51,2,Day,Clear,Yard,Yard/switching,5,747,10722,11469,T110,32.777032,-96.656107,33.9,42.0,33.9
FWWR,22043001,4/30/2022,11:20 AM,Derailment,0,COMYN,TX,80,2,Day,Clear,Main,Freight Train,20,46530,47365,93895,T110,32.06961,-98.4525,75.3,74.4,72.4
UP,0416HO014,4/9/2016,2:45 AM,Derailment,0,HOUSTON,TX,64,4,Dark,Cloudy,Yard,Yard/switching,2,9981,6146,16127,T299,29.807291,-95.290875,71.0,68.7,70.6
UP,0415HO021,4/12/2015,11:30 PM,Derailment,0,HOUSTON,TX,77,4,Dark,Cloudy,Industry,Freight Train,5,42140,48530,90670,T210,29.751436,-95.311683,68.8,71.9,77.6
UP,0222HO035,2/26/2022,12:30 AM,Derailment,0,HOUSTON,TX,42,4,Dark,Cloudy,Siding,Freight Train,18,51324,83155,134479,T207,29.840201,-95.193397,39.9,40.4,46.8
BNSF,RD0324107,3/5/2024,11:40 PM,Derailment,0,SOMERVILLE,TX,70,4,Dark,Clear,Yard,Freight Train,8,21614,19764,41378,T202,30.351321,-96.531368,74.1,74.9,71.9
UP,0822TO034,8/28/2022,3:05 PM,Derailment,0,ITASCA,TX,95,2,Day,Clear,Main,Freight Train,22,216953,406685,623638,T199,32.238858,-97.181826,85.8,86.6,84.8
UP,0622TO023,6/19/2022,1:59 PM,Derailment,0,CALVERT,TX,98,2,Day,Clear,Main,Freight Train,22,25686,790500,816186,T109,31.016519,-96.741031,86.6,87.4,87.8
BNSF,TX0215107,2/17/2015,2:15 AM,Derailment,0,SAGINAW,TX,52,4,Dark,Clear,Industry,Yard/switching,6,21135,156398,177533,T110,32.866305,-97.368205,34.9,40.0,45.5
UP,0615FW029,6/19/2015,7:45 AM,Derailment,0,DALLAS,TX,80,2,Day,Clear,Yard,Yard/switching,3,12302,270,12572,T205,32.715206,-96.750459,83.5,83.7,81.0
LBWR,171006002,10/6/2017,10:15 AM,Derailment,0,DIMMITT,TX,70,2,Day,Clear,Industry,Freight Train,4,0,14152,14152,T111,34.5257,-102.2866,68.0,70.4,60.3
PMSW,D02,7/31/2020,3:15 PM,Derailment,0,LUBBOCK,TX,100,2,Day,Clear,Industry,Yard/switching,5,0,23000,23000,T112,33.537098,-101.795893,83.6,78.0,80.3
UP,0115FW018,1/16/2015,12:00 PM,Derailment,0,DENISON,TX,57,2,Day,Cloudy,Yard,Work train,9,9554,6485,16039,T108,33.772216,-96.586244,41.6,45.0,50.6
UP,0615HO030,6/19/2015,12:50 PM,Derailment,0,HOUSTON,TX,87,2,Day,Clear,Yard,Freight Train,6,1750,71839,73589,T205,29.821251,-95.352376,82.4,82.5,82.5
UTAH,UTA858015R,12/21/2015,4:40 AM,Derailment,0,MIDVALE,UT,25,4,Dark,Clear,Industry,Freight Train,9,0,12430,24860,T110,40.61127,-111.906595,35.4,38.4,35.0
UP,1215HO003,12/3/2015,4:00 AM,Derailment,0,HOUSTON,TX,40,4,Dark,Cloudy,Yard,Freight Train,4,22546,208626,231172,T207,29.765546,-95.278258,54.9,52.8,52.4
UP,0724GC020,7/24/2024,12:30 AM,Derailment,0,BEAUMONT,TX,76,4,Dark,Rain,Industry,Freight Train,1,35349,12940,48289,T110,30.098835,-94.120138,78.3,77.1,75.5
BNSF,GC1114107,11/16/2014,8:00 AM,Derailment,0,TEAGUE,TX,45,1,Dawn,Clear,Yard,Freight Train,7,3403,212021,215424,T110,31.637087,-96.289066,41.5,40.0,34.5
UP,0117ST010,1/17/2017,2:25 AM,Derailment,0,EL PASO,TX,43,4,Dark,Clear,Industry,Yard/switching,3,4246,9030,13276,T110,31.762947,-106.399896,47.7,44.2,45.3
UP,0916HO001,9/1/2016,3:20 AM,Derailment,0,HOUSTON,TX,78,4,Dark,Cloudy,Yard,Yard/switching,7,33555,58993,92548,T110,29.807295,-95.290885,85.2,86.7,85.2
UP,1114HO029,11/18/2014,11:30 AM,Derailment,0,HOUSTON,TX,77,2,Day,Clear,Industry,Freight Train,3,14398,2745,17143,T111,29.750997,-95.315624,42.1,44.3,56.3
BNSF,RD0524120,5/21/2024,4:00 PM,Derailment,0,BROWNWOOD,TX,95,2,Day,Cloudy,Yard,Freight Train,8,2500,56248,58748,T001,31.713946,-98.987024,79.1,79.4,76.7
UP,0515FW017,5/21/2015,9:45 AM,Derailment,0,ABILENE,TX,49,2,Day,Cloudy,Yard,Freight Train,4,3128,46581,49709,T207,32.448967,-99.732792,64.8,57.6,64.4
UFRC,0129182,1/29/2018,12:10 AM,Derailment,0,SALT LAKE CITY,UT,28,4,Dark,Clear,Industry,Freight Train,0,0,15000,54363,T314,40.751504,-111.908947,43.8,42.5,46.7
UP,0819RM027,8/24/2019,7:15 PM,Derailment,0,SALT LAKE CITY,UT,93,3,Dusk,Clear,Yard,Yard/switching,10,95369,8483,103852,T110,40.720992,-111.91026,75.0,78.9,82.7
UTAH,UTA491617R,11/20/2017,1:50 AM,Derailment,0,MAGNA,UT,33,4,Dark,Clear,Industry,Freight Train,10,13000,0,48000,T113,40.699991,-112.111423,35.1,39.9,49.4
UP,0723RM011,7/9/2023,8:00 AM,Derailment,0,SOUTH SALT LAKE,UT,73,2,Day,Clear,Yard,Yard/switching,3,16114,700,16814,T316,40.706628,-111.909364,82.3,85.5,87.0
UP,0218UT013,2/13/2018,11:45 PM,Derailment,0,OGDEN,UT,28,4,Dark,Clear,Yard,Yard/switching,10,35645,54570,90215,T314,41.20365,-111.984776,39.3,32.5,37.8
UP,0623GC016,6/12/2023,5:24 PM,Derailment,0,BEAUMONT,TX,93,2,Day,Clear,Yard,Freight Train,0,0,39933,39933,T109,30.070051,-94.11086,81.3,82.8,83.4
WTLC,WT060115D,6/1/2015,10:17 PM,Derailment,0,SMYER,TX,72,4,Dark,Cloudy,Main,Freight Train,10,250403,2575,252978,T110,33.588203,-102.216105,66.0,72.0,76.3
UP,0816HO036,8/18/2016,4:45 PM,Derailment,0,HOUSTON,TX,85,2,Day,Cloudy,Yard,Light loco(s),7,48803,1443,50246,T111,29.780293,-95.333145,77.0,78.9,81.6
FWWR,24051201,5/12/2024,4:30 AM,Derailment,0,FORT WORTH,TX,75,4,Dark,Cloudy,Yard,Yard/switching,3,10000,15160,25160,T319,32.808949,-97.318201,71.9,65.6,71.7
BNSF,RD0620118,6/22/2020,12:15 AM,Derailment,0,FORT WORTH,TX,80,4,Dark,Cloudy,Yard,Light loco(s),10,20000,79897,99897,T311,32.832661,-97.338972,78.0,79.8,75.7
XTGS,F0112015,11/9/2015,2:25 PM,Derailment,0,ANAHUAC,TX,85,2,Day,Clear,Industry,Yard/switching,5,13275,15523,28798,T311,29.707593,-94.902134,62.7,63.9,69.0
UP,0524HO005,5/3/2024,1:06 AM,Derailment,0,HOUSTON,TX,75,4,Dark,Cloudy,Industry,Yard/switching,5,23364,0,23364,T205,29.770401,-95.264045,74.5,74.6,76.3
UP,0823SX024,8/20/2023,3:37 PM,Derailment,0,LOCKHART,TX,104,2,Day,Clear,Main,Freight Train,0,0,95516,155670,T109,29.885175,-97.65827,89.1,90.7,92.5
KCS,16040105,4/1/2016,5:05 PM,Derailment,0,BEAUMONT,TX,65,2,Day,Rain,Yard,Yard/switching,8,11682,2828,14510,T314,30.088307,-94.088708,73.8,64.0,59.7
UP,0715HO001,7/1/2015,6:38 AM,Other impacts,0,HOUSTON,TX,75,1,Dawn,Cloudy,Yard,Single Car,0,23782,0,26147,T403,29.807805,-95.292335,79.4,75.9,81.6
UP,0115HO025,1/16/2015,9:30 AM,Derailment,0,HOUSTON,TX,73,2,Day,Clear,Industry,Yard/switching,4,150,13500,13650,T202,29.751966,-95.309969,45.3,49.5,56.6
UP,0216UT005,2/11/2016,12:20 PM,Derailment,0,OGDEN,UT,40,2,Day,Cloudy,Yard,Yard/switching,4,1208,99917,101125,T299,41.199206,-111.985794,26.9,26.8,26.9
UP,0422RM001,4/3/2022,5:15 AM,Derailment,0,PRICE,UT,49,1,Dawn,Cloudy,Industry,Freight Train,4,171115,76691,247806,T402,39.537975,-110.768955,49.4,52.0,48.2
BNSF,RD0523118,5/23/2023,11:10 AM,Derailment,0,BEAUMONT,TX,85,2,Day,Clear,Yard,Light loco(s),8,30000,2500,32500,T210,30.092537,-94.115455,76.3,77.7,78.1
DGNO,DGN988222,7/7/2022,3:00 PM,Derailment,0,SHERMAN,TX,103,2,Day,Clear,Yard,Freight Train,10,40502,121647,162149,T108,33.54718,-96.601099,90.1,90.9,91.7
UP,0522TO034,5/19/2022,1:30 AM,Derailment,0,EL PASO,TX,84,4,Dark,Clear,Industry,Freight Train,5,22546,9680,50134,T206,31.764015,-106.401143,84.7,84.7,81.0
UP,1223RM001,12/1/2023,1:00 AM,Derailment,0,RIVERDALE,UT,28,4,Dark,Clear,Yard,Yard/switching,4,130629,67347,197976,T102,41.186418,-111.99026,31.1,31.3,35.1
BNSF,GC0515107,5/13/2015,1:00 PM,Derailment,0,DAYTON,TX,82,2,Day,Cloudy,Yard,Yard/switching,7,21594,14800,36394,T001,30.016422,-94.90128,71.3,72.7,76.5
KCS,17070303,7/3/2017,4:30 PM,Derailment,0,LAREDO,TX,105,2,Day,Clear,Yard,Yard/switching,6,17533,1500,19033,T314,27.50003,-99.390852,89.7,90.5,91.1
UP,0315FW020,3/22/2015,6:25 PM,Derailment,0,DALLAS,TX,66,2,Day,Clear,Industry,Freight Train,1,55895,10550,66445,T108,32.708686,-96.746695,57.2,58.6,62.8
UP,0923GC033,9/21/2023,3:43 PM,Derailment,0,ALVIN,TX,97,2,Day,Clear,Siding,Freight Train,18,165684,7856,775462,T108,29.401269,-95.175697,83.0,85.4,84.9
AWRR,221204001,12/4/2022,1:45 PM,Derailment,0,BURNET,TX,60,2,Day,Clear,Industry,Yard/switching,3,12000,2000,14000,T319,30.655122,-98.252971,57.8,52.1,63.8
UP,0715HO023,7/15/2015,9:40 AM,Derailment,0,HUNTSVILLE,TX,91,2,Day,Cloudy,Industry,Freight Train,8,1200,27312,28512,T109,30.70483,-95.47475,83.7,84.9,85.1
UP,0320TO013,3/14/2020,7:00 PM,Derailment,0,BIG SPRING,TX,63,3,Dusk,Cloudy,Yard,Yard/switching,4,20496,3405,23901,T207,32.25268,-101.483572,54.4,54.2,49.3
AWRR,230306005,3/6/2023,2:05 AM,Derailment,0,MANOR,TX,60,4,Dark,Clear,Main,Freight Train,9,82900,31500,114400,T210,30.341015,-97.552508,65.0,68.5,71.7
UP,1023TO022,10/22/2023,8:10 AM,Derailment,0,FORT WORTH,TX,64,2,Day,Clear,Main,Freight Train,10,62123,194551,256674,T403,32.745041,-97.324763,75.2,75.5,74.6
UP,1214FW017,12/18/2014,5:00 AM,Derailment,0,DALLAS,TX,45,4,Dark,Clear,Industry,Light loco(s),4,14400,19997,34397,T110,32.721828,-96.753887,44.1,45.9,47.8
DGNO,DGN972822,6/6/2022,1:00 PM,Derailment,0,VAN ALSTYNE,TX,89,2,Day,Cloudy,Yard,Freight Train,10,25000,5750,30750,T108,33.405974,-96.56721,77.8,82.3,82.0
UP,0116FW003,1/6/2016,10:20 PM,Derailment,0,BIG SANDY,TX,55,4,Dark,Rain,Yard,Freight Train,8,15548,32340,47888,T110,32.581794,-95.113851,35.8,41.8,53.9
AWRR,IN20160312,3/12/2016,8:50 AM,Derailment,0,AUSTIN,TX,63,2,Day,Rain,Main,Freight Train,9,22000,125000,147000,T202,30.306944,-97.638611,63.6,63.6,69.3
UTAH,UTA172616R,12/23/2016,2:15 AM,Derailment,0,WEST JORDAN,UT,20,4,Dark,Clear,Industry,Freight Train,8,20000,0,60000,T111,40.58846,-111.990252,28.7,32.7,38.6
BNSF,GC0716106,7/12/2016,6:50 PM,Derailment,0,TEMPLE,TX,93,3,Dusk,Clear,Yard,Freight Train,1,27903,25450,53353,T403,31.120397,-97.349754,86.5,85.4,87.6
UP,0116HO031,1/22/2016,6:00 AM,Derailment,0,BAYTOWN,TX,45,1,Dawn,Cloudy,Industry,Freight Train,7,1008,17000,18008,T110,29.817548,-95.053178,61.3,45.9,45.0
DGNO,DGN969822,5/27/2022,7:00 PM,Derailment,0,MELISSA,TX,88,2,Day,Clear,Yard,Freight Train,5,357273,85567,442840,T109,33.307185,-96.562243,70.7,71.6,77.1
PTRA,2016000016,4/23/2016,4:30 PM,Derailment,0,DEER PARK,TX,75,2,Day,Clear,Yard,Yard/switching,3,29000,1500,30500,T311,29.744174,-95.091957,73.2,72.3,69.0
UP,0815HO014,8/10/2015,6:10 PM,Derailment,0,SPRING,TX,98,2,Day,Clear,Main,Freight Train,22,457090,456455,913545,T318,30.076415,-95.416291,87.7,88.3,86.6
BNSF,RD0822112,8/11/2022,10:30 AM,Derailment,0,TEAGUE,TX,95,2,Day,Clear,Yard,Freight Train,8,26238,42233,68471,T307,31.633603,-96.288477,81.7,84.4,86.3
UP,0615HO001,6/1/2015,11:20 PM,Derailment,0,HOUSTON,TX,76,4,Dark,Clear,Yard,Light loco(s),3,15000,464,15464,T210,29.826924,-95.290394,77.2,78.7,79.4
UP,0416SA016,4/24/2016,2:40 PM,Derailment,0,KATY,TX,72,2,Day,Fog,Industry,Freight Train,8,4428,10636,15064,T111,29.785984,-95.809712,70.8,68.4,75.8
UP,1121HO020,11/18/2021,12:00 PM,Derailment,0,HOUSTON,TX,65,2,Day,Clear,Industry,Yard/switching,6,8049,3552,11601,T110,29.84931,-95.125083,74.0,63.8,55.7
KCS,17060704,6/7/2017,7:15 PM,Derailment,0,PORT ARTHUR,TX,84,2,Day,Clear,Yard,Cut of cars,0,0,0,826620,T201,29.855925,-93.947066,76.4,79.6,76.7
UP,0619RM033,6/25/2019,9:00 AM,Derailment,0,MENDON,UT,53,2,Day,Clear,Main,Freight Train,11,53753,4637,58390,T102,41.740017,-111.97209,65.1,66.1,71.9
UP,0723HO013,7/10/2023,11:00 PM,Derailment,0,BAYTOWN,TX,85,4,Dark,Cloudy,Industry,Freight Train,5,5173,11440,16613,T110,29.819557,-94.915576,86.6,87.1,87.5
CMTY,CMTH031,4/30/2016,9:00 AM,Derailment,0,MCNEIL,TX,76,2,Day,Clear,Main,Freight Train,0,0,0,832803,T110,30.271244,-97.431373,79.0,76.6,73.5
UP,1214LK016,12/13/2014,5:50 PM,Derailment,0,LONGVIEW,TX,59,3,Dusk,Clear,Industry,Yard/switching,5,10485,10800,21285,T110,32.43563,-94.717194,53.5,56.8,62.7
UP,0515HO032,5/22/2015,5:50 AM,Derailment,0,HOUSTON,TX,82,1,Dawn,Cloudy,Yard,Freight Train,0,0,61652,181652,T207,29.807848,-95.268569,76.1,73.1,79.3
KRR,KRR730221,2/9/2021,7:15 PM,Derailment,0,PARIS,TX,28,4,Dark,Clear,Main,Freight Train,10,45107,32168,77275,T207,33.75238,-95.544793,44.6,32.8,30.1
BNSF,GC0816107,8/14/2016,5:45 PM,Other (describe in narrative),0,HOUSTON,TX,80,3,Dusk,Cloudy,Main,Freight Train,10,23100,0,26764,T108,29.737146,-95.313252,84.1,79.0,79.1
UP,1122SX015,11/11/2022,9:00 PM,Derailment,0,SAN ANTONIO,TX,49,4,Dark,Clear,Industry,Yard/switching,3,18292,150,18442,T110,29.442524,-98.432044,74.2,65.5,51.0
UP,0822TO028,8/23/2022,3:45 PM,Derailment,0,EL PASO,TX,82,2,Day,Cloudy,Yard,Freight Train,5,12151,5276,17427,T108,31.753367,-106.388664,76.2,76.2,76.5
UP,0323RM001,3/2/2023,3:50 PM,Derailment,0,OGDEN,UT,34,2,Day,Clear,Yard,Yard/switching,7,360630,289761,650391,T111,41.215808,-111.983153,33.5,29.2,32.3
BNSF,RD0523122,5/28/2023,5:20 AM,Derailment,0,BEAUMONT,TX,80,1,Dawn,Clear,Yard,Light loco(s),5,500,11962,12462,T403,30.088507,-94.112468,77.3,76.9,78.5
UP,0616SA005,6/3/2016,4:40 PM,Derailment,0,NEW BRAUNFELS,TX,80,2,Day,Cloudy,Industry,Freight Train,7,3875,7458,11333,T111,29.689284,-98.164722,75.1,72.8,73.4
LBWR,160710002,7/10/2016,12:05 AM,Derailment,0,MEADOW,TX,83,4,Dark,Clear,Main,Freight Train,9,21000,68000,89000,T101,33.355208,-102.196881,82.6,86.1,90.7
UP,0915HO031,9/19/2015,10:15 PM,Derailment,0,DAYTON,TX,75,4,Dark,Cloudy,Yard,Freight Train,0,0,85803,219565,T309,30.013855,-94.90252,78.7,78.2,79.1
UP,1117HO007,11/4/2017,5:30 PM,Derailment,0,LA PORTE,TX,85,2,Day,Clear,Yard,Single Car,3,269,83873,84492,T403,29.68305,-95.038607,78.5,78.0,78.9
KCS,17120802,12/8/2017,3:05 PM,Derailment,0,LAREDO,TX,55,2,Day,Clear,Yard,Freight Train,7,9881,51212,61093,T205,27.505872,-99.438357,39.0,42.2,52.8
UP,0817FW042,8/27/2017,1:10 AM,Derailment,0,FORT WORTH,TX,84,4,Dark,Cloudy,Yard,Yard/switching,6,1624,15815,17439,T205,32.718247,-97.389136,77.8,76.8,79.1
FWWR,21010801,1/8/2021,6:20 AM,Derailment,0,FORT WORTH,TX,49,4,Dark,Cloudy,Yard,Yard/switching,6,9118,8417,17535,T210,32.769595,-97.3251,46.6,43.8,38.8
BNSF,GC0716111,7/22/2016,11:26 AM,Derailment,0,BEAUMONT,TX,93,2,Day,Clear,Yard,Light loco(s),6,250,13300,13550,T311,30.092415,-94.115336,85.6,84.2,84.2
UP,0816SA011,8/19/2016,6:49 AM,Derailment,0,DIME BOX,TX,76,1,Dawn,Clear,Main,Freight Train,0,0,100534,2048231,T001,30.33895,-96.837445,76.6,80.7,78.8
BNSF,RD0217108,2/12/2017,10:45 PM,Derailment,0,BEAUMONT,TX,70,4,Dark,Cloudy,Industry,Freight Train,5,50432,0,50432,T113,30.079421,-94.088248,73.0,73.4,67.0
AGCR,05162015,5/16/2015,5:35 PM,Derailment,0,SAN ANTONIO,TX,83,2,Day,Cloudy,Yard,Freight Train,6,8000,20000,28000,T109,29.603736,-98.594534,71.7,76.5,76.1
UP,0215HO022,2/13/2015,7:20 AM,Derailment,0,ODEM,TX,50,1,Dawn,Cloudy,Yard,Freight Train,3,6029,176770,182799,T313,27.946662,-97.579769,62.2,59.1,62.3
UP,0516UT001,5/3/2016,1:10 AM,Derailment,0,SALT LAKE CITY,UT,48,4,Dark,Clear,Yard,Yard/switching,6,61072,37888,98960,T205,40.706624,-111.909348,56.8,60.8,67.6
RVSC,RV23023,11/9/2023,2:30 PM,Derailment,0,HARLINGEN,TX,85,2,Day,Cloudy,Main,Freight Train,10,82355,52010,134365,T202,26.179445,-97.754444,77.6,79.1,64.8
AWRR,220802003,8/2/2022,3:46 AM,Derailment,0,MANOR,TX,74,4,Dark,Clear,Main,Freight Train,10,130000,60000,190000,T210,30.324933,-97.598907,87.5,89.2,89.3
BNSF,TX0316105,3/27/2016,1:05 PM,Derailment,0,HASLET,TX,63,2,Day,Clear,Yard,Yard/switching,6,25500,87332,112832,T001,33.000494,-97.354394,61.9,56.2,52.7
FWWR,23112001,11/20/2023,5:00 PM,Derailment,0,CLEBURNE,TX,65,2,Day,Clear,Yard,Yard/switching,9,300000,6724,306724,T110,32.400404,-97.431967,59.2,65.1,51.3
FWWR,21032601,3/26/2021,8:45 PM,Derailment,0,FORT WORTH,TX,61,4,Dark,Clear,Yard,Yard/switching,6,3376,9711,13087,T102,32.781704,-97.33448,57.3,63.3,69.7
TXR,TXR190104,1/4/2019,12:05 AM,Derailment,0,BROWNWOOD,TX,32,4,Dark,Cloudy,Yard,Freight Train,5,2499,0,11445,T110,31.713995,-98.967609,35.5,45.8,52.9
KCS,22052803,5/28/2022,3:30 PM,Derailment,0,JEFFERSON,TX,93,2,Day,Clear,Main,Freight Train,23,396173,1301371,1697544,T108,32.755041,-94.341363,68.4,71.5,77.5
BNSF,RD0320121,3/20/2020,5:37 PM,Derailment,0,TENAHA,TX,62,3,Dusk,Cloudy,Industry,Freight Train,6,7200,8000,15200,T111,31.942114,-94.283852,74.4,64.0,51.3
UP,1023HO031,10/20/2023,1:30 AM,Derailment,0,LA PORTE,TX,73,4,Dark,Clear,Yard,Yard/switching,7,188409,6855,195264,T202,29.702987,-95.074045,75.5,77.1,77.3
BNSF,RD0318129,3/30/2018,5:30 AM,Derailment,0,TEMPLE,TX,65,1,Dawn,Clear,Yard,Yard/switching,40,2868,11885,14753,T110,31.126633,-97.350557,63.1,60.0,65.6
WATX,230721005,7/21/2023,8:29 PM,Derailment,0,FREEPORT,TX,89,4,Dark,Clear,Industry,Yard/switching,4,20000,30000,50000,T108,28.991035,-95.382001,85.0,85.0,86.2
BNSF,GC0116100,1/1/2016,10:00 PM,Derailment,0,DAYTON,TX,50,4,Dark,Cloudy,Siding,Freight Train,16,177752,0,602657,T108,30.047391,-94.888271,50.3,46.5,46.7
UP,0816HO052,8/26/2016,1:00 PM,Derailment,0,SPRING,TX,90,2,Day,Clear,Yard,Freight Train,4,88138,293997,384191,T111,30.061778,-95.412593,80.3,78.6,79.3
